timestamp,open,high,low,close,volume
2026-04-02T09:49:00,57.4,58.85,55.15,56.95,995780
2026-04-02T09:50:00,56.05,59.0,53.15,55.05,1178640
2026-04-02T09:51:00,55.25,57.6,54.65,57.15,582920
2026-04-02T09:52:00,57.4,63.2,57.05,61.8,1518160
2026-04-02T09:53:00,62.9,63.0,57.3,57.8,1193480
2026-04-02T09:54:00,57.9,61.75,57.45,58.85,896040
2026-04-02T09:55:00,59.15,62.4,57.6,58.65,947020
2026-04-02T09:56:00,57.45,58.5,52.6,56.55,1270180
2026-04-02T09:57:00,57.25,59.1,55.85,58.8,610580
2026-04-02T09:58:00,58.1,63.55,58.1,61.35,1007120
2026-04-02T09:59:00,61.8,63.3,59.3,61.65,763640
2026-04-02T10:00:00,61.1,71.5,60.35,60.85,2780360
2026-04-02T10:01:00,61.3,61.45,48.25,50.05,2606660
2026-04-02T10:02:00,50.5,55.5,49.65,54.05,1162420
2026-04-02T10:03:00,53.3,58.2,49.0,55.65,1385880
2026-04-02T10:04:00,56.45,57.45,53.45,54.35,750900
2026-04-02T10:05:00,54.6,57.95,54.6,57.1,569460
2026-04-02T10:06:00,56.75,63.15,56.55,63.15,1192760
2026-04-02T10:07:00,62.9,64.6,57.5,58.35,1494900
2026-04-02T10:08:00,58.5,64.3,58.35,61.2,957180
2026-04-02T10:09:00,61.25,65.15,60.45,62.9,732040
2026-04-02T10:10:00,63.75,64.35,61.45,61.75,781660
2026-04-02T10:11:00,61.95,61.95,55.5,57.55,1107160
2026-04-02T10:12:00,57.45,59.1,53.0,56.55,872700
2026-04-02T10:13:00,56.65,57.5,50.1,51.4,1230200
2026-04-02T10:14:00,51.3,51.5,43.65,45.05,1743560
2026-04-02T10:15:00,45.2,53.35,45.2,50.9,1507260
2026-04-02T10:16:00,50.9,54.95,49.7,54.95,941420
2026-04-02T10:17:00,54.85,57.65,53.25,56.1,981100
2026-04-02T10:18:00,57.0,58.2,49.6,51.35,1172000
2026-04-02T10:19:00,51.1,54.25,51.1,52.5,532720
2026-04-02T10:20:00,52.05,52.45,44.65,45.35,1183740
2026-04-02T10:21:00,45.35,51.85,45.35,50.35,878740
2026-04-02T10:22:00,50.85,54.8,50.7,53.05,733400
2026-04-02T10:23:00,53.1,56.75,52.4,53.2,1115400
2026-04-02T10:24:00,54.5,57.4,53.45,55.7,760180
2026-04-02T10:25:00,55.85,56.8,48.65,48.65,872260
2026-04-02T10:26:00,48.85,50.85,45.15,49.35,1017040
2026-04-02T10:27:00,49.05,49.05,46.25,47.05,503760
2026-04-02T10:28:00,46.8,51.7,46.55,48.75,598220
2026-04-02T10:29:00,48.6,50.25,47.9,49.4,299800
2026-04-02T10:30:00,49.25,51.15,47.05,49.75,637720
2026-04-02T10:31:00,49.6,50.45,46.65,46.75,486100
2026-04-02T10:32:00,47.05,48.55,44.35,47.85,980260
2026-04-02T10:33:00,47.9,50.45,45.3,50.45,435780
2026-04-02T10:34:00,50.0,50.7,48.85,49.4,593140
2026-04-02T10:35:00,49.0,51.1,47.05,50.2,596220
2026-04-02T10:36:00,50.05,50.7,45.25,47.55,795840
2026-04-02T10:37:00,47.8,48.9,43.4,44.55,665500
2026-04-02T10:38:00,44.75,46.15,40.7,43.3,1041500
2026-04-02T10:39:00,43.45,44.8,42.45,43.6,421020
2026-04-02T10:40:00,43.45,44.5,36.95,37.95,1347860
2026-04-02T10:41:00,38.7,45.35,38.6,43.55,1021840
2026-04-02T10:42:00,42.85,42.85,38.95,39.9,627460
2026-04-02T10:43:00,39.75,44.8,39.15,41.3,638560
2026-04-02T10:44:00,40.95,44.6,40.5,43.9,463980
2026-04-02T10:45:00,43.6,44.2,42.15,42.95,372280
2026-04-02T10:46:00,43.05,45.6,41.65,45.0,568100
2026-04-02T10:47:00,45.55,51.55,44.65,50.5,1499280
2026-04-02T10:48:00,50.55,51.4,48.65,49.35,930960
2026-04-02T10:49:00,49.1,49.65,43.3,47.0,924120
2026-04-02T10:50:00,47.0,49.2,45.6,47.65,580760
2026-04-02T10:51:00,47.35,47.75,45.75,47.1,328320
2026-04-02T10:52:00,47.55,47.75,44.5,46.65,543100
2026-04-02T10:53:00,46.55,47.1,36.6,37.35,1304400
2026-04-02T10:54:00,36.25,40.5,34.2,39.2,1751160
2026-04-02T10:55:00,39.5,41.5,37.65,38.05,745660
2026-04-02T10:56:00,37.6,37.65,34.05,34.25,1100500
2026-04-02T10:57:00,34.25,36.75,32.3,36.25,1260800
2026-04-02T10:58:00,36.2,39.35,34.7,39.0,726840
2026-04-02T10:59:00,38.5,40.65,35.1,35.2,646880
2026-04-02T11:00:00,35.0,36.5,33.25,35.9,789440
2026-04-02T11:01:00,35.75,39.95,35.45,37.95,694420
2026-04-02T11:02:00,37.55,38.65,34.45,34.65,765520
2026-04-02T11:03:00,35.05,38.6,34.95,36.6,484900
2026-04-02T11:04:00,36.65,37.4,35.25,36.65,299000
2026-04-02T11:05:00,36.05,36.3,33.6,35.25,519460
2026-04-02T11:06:00,34.85,39.9,34.85,36.2,587120
2026-04-02T11:07:00,36.15,38.45,36.15,37.65,436740
2026-04-02T11:08:00,37.6,39.95,35.4,39.25,555960
2026-04-02T11:09:00,39.05,41.25,35.85,36.2,1180940
2026-04-02T11:10:00,36.35,39.9,36.35,38.7,762540
2026-04-02T11:11:00,38.65,39.95,37.5,38.35,494820
2026-04-02T11:12:00,38.45,38.45,36.0,38.2,579400
2026-04-02T11:13:00,38.45,40.4,37.55,37.9,612960
2026-04-02T11:14:00,37.45,39.55,37.45,38.4,431060
2026-04-02T11:15:00,38.7,39.6,37.6,38.8,372180
2026-04-02T11:16:00,38.7,40.0,38.4,39.95,508400
2026-04-02T11:17:00,39.65,44.6,38.8,43.5,1247940
2026-04-02T11:18:00,43.6,43.6,39.05,40.6,1063740
2026-04-02T11:19:00,40.25,43.0,39.7,41.3,561160
2026-04-02T11:20:00,41.65,43.55,40.65,42.0,575880
2026-04-02T11:21:00,42.45,42.85,41.35,41.5,365660
2026-04-02T11:22:00,41.35,42.7,40.1,40.25,759360
2026-04-02T11:23:00,40.85,41.05,38.9,39.0,570680
2026-04-02T11:24:00,38.8,42.5,38.6,41.1,695240
2026-04-02T11:25:00,41.95,42.05,39.8,40.85,451900
2026-04-02T11:26:00,40.6,41.65,36.85,41.25,975000
2026-04-02T11:27:00,41.35,43.25,40.95,41.8,771180
2026-04-02T11:28:00,41.7,44.35,41.7,44.35,633440
2026-04-02T11:29:00,44.45,45.25,42.5,43.9,942100
2026-04-02T11:30:00,43.65,44.35,41.65,42.7,645080
2026-04-02T11:31:00,42.45,42.8,39.15,39.65,744800
2026-04-02T11:32:00,40.1,41.7,36.65,39.35,746940
2026-04-02T11:33:00,39.2,40.0,37.55,39.7,558620
2026-04-02T11:34:00,39.25,40.7,37.8,38.3,453260
2026-04-02T11:35:00,37.95,38.0,31.25,32.05,1548640
2026-04-02T11:36:00,31.4,31.75,28.75,29.25,1489060
2026-04-02T11:37:00,29.35,31.45,29.35,30.7,797900
2026-04-02T11:38:00,30.9,33.4,30.7,32.7,820440
2026-04-02T11:39:00,32.7,34.15,32.0,33.05,655560
2026-04-02T11:40:00,33.65,33.65,32.3,33.2,484340
2026-04-02T11:41:00,33.2,36.2,32.65,35.15,883240
2026-04-02T11:42:00,35.35,36.1,33.05,34.0,657540
2026-04-02T11:43:00,33.9,34.45,31.15,31.45,631020
2026-04-02T11:44:00,31.35,33.7,31.35,32.9,522860
2026-04-02T11:45:00,33.0,33.15,29.4,29.4,795240
2026-04-02T11:46:00,29.5,30.35,28.15,28.15,773500
2026-04-02T11:47:00,28.2,28.35,25.65,26.85,1394160
2026-04-02T11:48:00,26.85,29.95,26.5,27.35,905740
2026-04-02T11:49:00,27.15,27.85,25.65,27.05,737300
2026-04-02T11:50:00,27.1,27.1,25.45,26.4,632500
2026-04-02T11:51:00,26.25,26.75,23.7,23.75,964380
2026-04-02T11:52:00,23.85,26.4,23.2,26.25,1054720
2026-04-02T11:53:00,26.25,26.8,24.25,24.25,574340
2026-04-02T11:54:00,24.2,25.8,24.1,24.5,643440
2026-04-02T11:55:00,24.35,25.15,24.2,24.75,385060
2026-04-02T11:56:00,24.85,24.95,22.7,23.0,771900
2026-04-02T11:57:00,23.05,23.1,18.3,19.3,2175020
2026-04-02T11:58:00,19.1,19.3,17.7,17.8,1595420
2026-04-02T11:59:00,17.85,19.85,17.25,19.35,1389640
2026-04-02T12:00:00,19.25,19.7,18.5,19.3,900420
2026-04-02T12:01:00,19.4,21.2,19.05,20.8,1013420
2026-04-02T12:02:00,20.65,23.0,20.45,21.35,1275440
2026-04-02T12:03:00,21.4,21.5,19.45,19.45,894240
2026-04-02T12:04:00,19.45,21.45,19.45,21.0,474820
2026-04-02T12:05:00,20.6,23.55,20.55,23.35,848760
2026-04-02T12:06:00,23.05,23.85,21.6,23.6,894660
2026-04-02T12:07:00,23.65,25.3,23.25,24.1,1148700
2026-04-02T12:08:00,23.85,24.45,20.65,21.35,1104360
2026-04-02T12:09:00,21.5,22.45,20.95,21.35,455820
2026-04-02T12:10:00,21.3,21.9,20.7,21.25,463140
2026-04-02T12:11:00,21.15,21.15,18.9,20.7,959260
2026-04-02T12:12:00,20.65,21.65,20.25,20.75,521700
2026-04-02T12:13:00,20.45,22.1,20.15,22.1,537840
2026-04-02T12:14:00,22.1,23.2,20.5,20.5,601580
2026-04-02T12:15:00,20.55,22.0,20.4,20.95,347600
2026-04-02T12:16:00,21.05,21.75,20.15,20.75,325300
2026-04-02T12:17:00,20.85,21.85,20.7,20.8,338480
2026-04-02T12:18:00,20.65,21.6,19.5,20.55,722420
2026-04-02T12:19:00,20.75,22.85,19.75,21.2,537400
2026-04-02T12:20:00,21.05,22.5,20.0,22.15,393940
2026-04-02T12:21:00,21.75,25.95,21.75,23.55,1706200
2026-04-02T12:22:00,23.7,24.45,19.95,21.15,1053240
2026-04-02T12:23:00,21.4,21.4,18.4,19.0,978660
2026-04-02T12:24:00,18.45,18.75,16.1,18.0,1337380
2026-04-02T12:25:00,17.95,19.0,17.35,18.4,589040
2026-04-02T12:26:00,18.25,18.45,15.0,15.4,1380720
2026-04-02T12:27:00,15.5,17.5,15.35,16.85,875820
2026-04-02T12:28:00,16.95,17.3,16.0,16.0,400080
2026-04-02T12:29:00,15.9,16.1,14.0,14.05,833540
2026-04-02T12:30:00,14.3,14.3,13.1,13.6,1538400
2026-04-02T12:31:00,13.65,15.25,13.6,14.4,1010340
2026-04-02T12:32:00,14.3,14.75,13.6,13.6,743260
2026-04-02T12:33:00,13.65,14.0,12.65,13.85,1183000
2026-04-02T12:34:00,13.9,14.35,12.7,12.85,859740
2026-04-02T12:35:00,12.95,14.0,12.3,13.0,797600
2026-04-02T12:36:00,12.95,13.95,12.45,13.45,1265900
2026-04-02T12:37:00,13.3,13.9,12.8,13.85,1277660
2026-04-02T12:38:00,13.9,13.95,13.4,13.5,826500
2026-04-02T12:39:00,13.35,13.75,12.85,13.7,861140
2026-04-02T12:40:00,13.8,13.9,12.9,13.35,522940
2026-04-02T12:41:00,13.3,13.5,12.6,12.8,716440
2026-04-02T12:42:00,12.75,14.1,12.05,14.05,1120000
2026-04-02T12:43:00,14.0,14.0,11.5,11.75,983840
2026-04-02T12:44:00,11.65,11.65,11.0,11.1,1045600
2026-04-02T12:45:00,11.1,11.75,10.9,11.5,678920
2026-04-02T12:46:00,11.6,13.0,11.55,12.55,670080
2026-04-02T12:47:00,12.5,12.6,10.7,11.1,688120
2026-04-02T12:48:00,11.05,11.25,10.4,10.55,518020
2026-04-02T12:49:00,10.25,11.1,9.95,11.0,1082080
2026-04-02T12:50:00,10.9,11.45,10.3,11.25,495460
2026-04-02T12:51:00,11.4,12.0,11.2,11.55,623280
2026-04-02T12:52:00,11.55,12.5,11.5,12.1,540140
2026-04-02T12:53:00,12.15,12.4,11.45,12.15,678620
2026-04-02T12:54:00,12.2,13.0,11.9,12.9,811120
2026-04-02T12:55:00,12.9,12.9,11.8,12.0,623640
2026-04-02T12:56:00,12.1,12.45,10.15,10.9,915580
2026-04-02T12:57:00,11.05,11.3,10.75,11.1,648040
2026-04-02T12:58:00,11.2,11.5,10.55,11.05,515040
2026-04-02T12:59:00,11.05,11.45,10.95,11.2,514460
2026-04-02T13:00:00,11.25,11.25,9.05,9.25,1570920
2026-04-02T13:01:00,9.15,9.15,8.15,8.5,1918000
2026-04-02T13:02:00,8.55,8.65,8.25,8.6,1004900
2026-04-02T13:03:00,8.8,9.05,8.6,8.85,667260
2026-04-02T13:04:00,8.85,9.4,8.8,9.1,761700
2026-04-02T13:05:00,9.1,9.5,8.7,9.5,552480
2026-04-02T13:06:00,9.45,11.35,9.45,11.05,1314560
2026-04-02T13:07:00,11.2,12.55,10.95,11.15,1299700
2026-04-02T13:08:00,10.85,10.85,8.05,8.6,1279640
2026-04-02T13:09:00,8.7,8.95,8.5,8.95,668700
2026-04-02T13:10:00,9.0,9.75,8.95,9.45,600300
2026-04-02T13:11:00,9.5,9.65,8.85,9.3,553160
2026-04-02T13:12:00,9.25,9.95,9.1,9.5,395180
2026-04-02T13:13:00,9.55,9.95,8.85,9.9,479060
2026-04-02T13:14:00,9.85,9.9,8.95,9.0,338260
2026-04-02T13:15:00,9.0,9.35,8.8,9.2,351020
2026-04-02T13:16:00,9.15,10.15,9.1,9.85,404880
2026-04-02T13:17:00,9.9,10.05,8.5,8.5,500420
2026-04-02T13:18:00,8.5,8.5,7.2,7.9,1104020
2026-04-02T13:19:00,8.0,8.1,7.65,7.95,491080
2026-04-02T13:20:00,8.05,8.5,7.9,8.4,471360
2026-04-02T13:21:00,8.4,8.45,6.4,7.35,1423100
2026-04-02T13:22:00,7.3,7.65,7.1,7.2,899860
2026-04-02T13:23:00,7.15,7.2,6.75,6.8,916300
2026-04-02T13:24:00,6.85,6.95,6.65,6.75,933300
2026-04-02T13:25:00,6.7,7.15,6.55,6.75,1000460
2026-04-02T13:26:00,6.85,6.95,6.05,6.2,882600
2026-04-02T13:27:00,6.15,6.5,5.95,6.1,946720
2026-04-02T13:28:00,6.1,6.25,6.0,6.05,859020
2026-04-02T13:29:00,6.0,6.05,5.45,5.6,1174280
2026-04-02T13:30:00,5.75,6.3,5.55,6.15,964320
2026-04-02T13:31:00,6.05,6.1,5.35,5.4,719780
2026-04-02T13:32:00,5.45,5.5,4.9,5.0,845920
2026-04-02T13:33:00,5.0,5.4,4.95,5.35,606880
2026-04-02T13:34:00,5.35,5.75,5.0,5.0,905600
2026-04-02T13:35:00,5.05,5.45,4.7,5.4,960160
2026-04-02T13:36:00,5.45,5.7,4.9,5.0,782760
2026-04-02T13:37:00,4.9,5.05,4.45,5.05,851760
2026-04-02T13:38:00,5.0,5.35,5.0,5.15,740600
2026-04-02T13:39:00,5.15,5.3,5.05,5.15,741060
2026-04-02T13:40:00,5.15,5.35,5.1,5.25,730040
2026-04-02T13:41:00,5.25,5.4,5.05,5.15,742700
2026-04-02T13:42:00,5.15,5.4,5.15,5.35,661680
2026-04-02T13:43:00,5.35,5.65,5.3,5.55,635900
2026-04-02T13:44:00,5.55,5.6,5.15,5.3,609180
2026-04-02T13:45:00,5.35,5.6,5.35,5.4,630800
2026-04-02T13:46:00,5.4,5.45,4.7,4.8,819940
2026-04-02T13:47:00,4.85,5.15,4.8,4.85,641420
2026-04-02T13:48:00,4.8,4.85,4.5,4.55,405360
2026-04-02T13:49:00,4.6,4.95,4.35,4.9,458500
2026-04-02T13:50:00,4.9,5.05,4.85,5.0,381480
2026-04-02T13:51:00,5.05,5.65,5.0,5.6,360820
2026-04-02T13:52:00,5.6,5.65,5.25,5.35,505080
2026-04-02T13:53:00,5.35,5.45,5.2,5.4,405820
2026-04-02T13:54:00,5.45,5.45,5.1,5.15,310580
2026-04-02T13:55:00,5.2,5.35,5.1,5.15,457480
2026-04-02T13:56:00,5.15,5.3,5.0,5.0,412680
2026-04-02T13:57:00,5.0,5.2,4.6,4.6,689600
2026-04-02T13:58:00,4.65,4.9,3.75,3.75,808200
2026-04-02T13:59:00,3.7,4.1,3.6,3.9,683200
2026-04-02T14:00:00,3.9,4.4,3.9,4.1,486880
2026-04-02T14:01:00,4.05,4.1,3.55,3.8,735460
2026-04-02T14:02:00,3.8,3.85,3.15,3.35,703620
2026-04-02T14:03:00,3.3,3.6,3.2,3.6,489540
2026-04-02T14:04:00,3.55,3.75,3.55,3.7,397800
2026-04-02T14:05:00,3.65,3.9,3.65,3.75,358580
2026-04-02T14:06:00,3.65,3.9,3.6,3.85,256340
2026-04-02T14:07:00,3.8,4.3,3.8,4.3,280660
2026-04-02T14:08:00,4.25,4.35,3.5,3.6,676280
2026-04-02T14:09:00,3.65,3.8,3.5,3.5,440960
2026-04-02T14:10:00,3.5,3.7,3.35,3.6,489000
2026-04-02T14:11:00,3.55,3.6,3.1,3.1,561740
2026-04-02T14:12:00,3.2,3.35,3.1,3.2,601680
2026-04-02T14:13:00,3.15,3.45,3.1,3.4,701200
2026-04-02T14:14:00,3.35,3.5,3.2,3.45,461400
2026-04-02T14:15:00,3.45,3.75,3.4,3.4,659220
2026-04-02T14:16:00,3.45,3.75,3.25,3.6,687220
2026-04-02T14:17:00,3.6,3.6,2.7,2.85,796560
2026-04-02T14:18:00,2.8,3.45,2.8,3.45,450200
2026-04-02T14:19:00,3.45,3.5,2.9,3.1,532420
2026-04-02T14:20:00,3.15,3.45,3.1,3.35,453200
2026-04-02T14:21:00,3.3,3.4,3.05,3.35,336160
2026-04-02T14:22:00,3.45,3.7,3.4,3.55,293000
2026-04-02T14:23:00,3.55,3.7,3.45,3.5,281560
2026-04-02T14:24:00,3.5,3.7,2.9,3.2,511320
2026-04-02T14:25:00,3.2,3.45,2.95,3.0,432500
2026-04-02T14:26:00,3.0,3.05,2.2,2.5,596100
2026-04-02T14:27:00,2.5,2.75,2.5,2.6,350960
2026-04-02T14:28:00,2.6,2.95,2.55,2.75,322420
2026-04-02T14:29:00,2.8,3.5,2.7,3.3,515140
2026-04-02T14:30:00,3.35,3.8,3.3,3.35,303220
2026-04-02T14:31:00,3.4,3.95,3.4,3.55,332380
2026-04-02T14:32:00,3.6,4.2,3.5,3.55,413520
2026-04-02T14:33:00,3.5,3.9,3.45,3.6,261980
2026-04-02T14:34:00,3.6,3.85,3.1,3.1,364660
2026-04-02T14:35:00,3.0,3.3,2.95,3.1,338460
2026-04-02T14:36:00,3.2,3.4,2.4,2.85,386740
2026-04-02T14:37:00,2.95,3.3,2.3,2.75,547240
2026-04-02T14:38:00,2.7,3.45,2.3,2.35,882080
2026-04-02T14:39:00,2.4,3.05,2.4,2.95,418460
2026-04-02T14:40:00,3.0,4.15,2.95,4.1,517180
2026-04-02T14:41:00,4.25,6.4,3.1,3.15,889960
2026-04-02T14:42:00,3.4,3.4,2.85,3.05,461740
2026-04-02T14:43:00,3.15,3.25,2.5,2.65,592480
2026-04-02T14:44:00,2.6,2.65,1.8,2.1,757900
2026-04-02T14:45:00,2.1,2.35,2.0,2.0,550120
2026-04-02T14:46:00,1.95,2.05,1.15,1.35,881080
2026-04-02T14:47:00,1.35,1.35,0.85,0.9,749560
2026-04-02T14:48:00,0.85,0.95,0.6,0.65,693380
2026-04-02T14:49:00,0.65,1.15,0.6,0.95,817300
2026-04-02T14:50:00,1.05,1.25,0.9,0.9,493720
2026-04-02T14:51:00,0.95,0.95,0.65,0.8,481400
2026-04-02T14:52:00,0.8,1.1,0.8,1.1,354840
2026-04-02T14:53:00,1.05,1.2,1.0,1.05,388040
2026-04-02T14:54:00,1.05,1.4,1.0,1.3,421260
2026-04-02T14:55:00,1.3,1.45,1.2,1.2,334780
2026-04-02T14:56:00,1.25,1.45,1.05,1.05,347720
2026-04-02T14:57:00,1.05,1.15,0.7,0.75,337500
2026-04-02T14:58:00,0.8,1.2,0.8,1.15,453840
2026-04-02T14:59:00,1.15,1.3,1.15,1.25,272500
2026-04-02T15:00:00,1.25,1.3,0.85,0.95,641760
2026-04-02T15:01:00,1.05,1.2,0.85,1.15,662060
2026-04-02T15:02:00,1.2,1.3,0.85,1.25,487940
2026-04-02T15:03:00,1.2,1.35,0.5,0.6,445540
2026-04-02T15:04:00,0.6,0.6,0.3,0.4,634520
2026-04-02T15:05:00,0.35,0.4,0.3,0.4,358460
2026-04-02T15:06:00,0.35,0.4,0.3,0.35,305320
2026-04-02T15:07:00,0.3,0.45,0.25,0.3,376940
2026-04-02T15:08:00,0.3,0.35,0.25,0.35,413360
2026-04-02T15:09:00,0.35,0.45,0.25,0.3,298300
2026-04-02T15:10:00,0.3,0.4,0.25,0.3,434220
2026-04-02T15:11:00,0.3,0.35,0.25,0.25,235540
2026-04-02T15:12:00,0.25,0.3,0.2,0.2,325680
2026-04-02T15:13:00,0.2,0.25,0.2,0.2,278180
2026-04-02T15:14:00,0.2,0.25,0.2,0.25,134420
2026-04-02T15:15:00,0.25,0.25,0.15,0.2,104280
2026-04-02T15:16:00,0.2,0.2,0.15,0.2,271040
2026-04-02T15:17:00,0.2,0.2,0.1,0.15,188660
2026-04-02T15:18:00,0.15,0.15,0.1,0.15,78420
2026-04-02T15:19:00,0.1,0.15,0.1,0.15,181360
2026-04-02T15:20:00,0.1,0.15,0.1,0.15,374400
2026-04-02T15:21:00,0.15,0.15,0.1,0.1,278940
2026-04-02T15:22:00,0.15,0.15,0.1,0.15,279740
2026-04-02T15:23:00,0.15,0.15,0.1,0.1,168060
2026-04-02T15:24:00,0.1,0.15,0.1,0.1,65280
2026-04-02T15:25:00,0.15,0.15,0.05,0.1,208120
2026-04-02T15:26:00,0.1,0.1,0.05,0.05,136800
2026-04-02T15:27:00,0.05,0.1,0.05,0.1,140360
2026-04-02T15:28:00,0.05,0.1,0.05,0.1,256740
2026-04-02T15:29:00,0.05,0.1,0.05,0.05,272580
